"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"true","1548","fullscreen","0","2550","0.0-0.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","","","","","","","","","","","","","",""
"","7964","html-keyboard-response","1","10515","0.0-1.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","instruction screen 0","arrowright","","","","","","","","","","","",""
"true","","preload","2","11526","0.0-2.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","","","false","[]","[]","[]","","","","","","","",""
"","10406","html-keyboard-response","3","21932","0.0-3.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","instruction screen 1","arrowright","","","","","","","","","","","",""
"","6132","html-keyboard-response","4","28068","0.0-4.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","instruction screen 2","q","","","","","","","","","","","",""
"","2620","html-keyboard-response","5","30692","0.0-5.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","instruction screen 3","p","","","","","","","","","","","",""
"","4269","html-keyboard-response","6","34964","0.0-6.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","instruction screen 4"," ","","","","","","","","","","","",""
"","2885","html-keyboard-response","7","37854","0.0-7.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","instruction screen 5"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","8","38363","0.0-8.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","9","38865","0.0-9.0-0.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","10","41867","0.0-9.0-1.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","5538","html-keyboard-response","11","44407","0.0-9.0-2.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","mask grid"," ","","","","","Phylogenetic_Distractor_Nonthreat_target","onmask","3000","p","1","Ontogenetic","false","practice"
"","null","html-keyboard-response","12","45612","0.0-9.0-3.0","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","13","46122","0.0-9.0-0.1","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","fixation cross","null","","","","","","","","","","","",""
"","1740","html-keyboard-response","14","47862","0.0-9.0-1.1","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","image grid","q","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2900","p","5","Ontogenetic","false","practice"
"","null","html-keyboard-response","15","48014","0.0-9.0-2.1","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","16","49217","0.0-9.0-3.1","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","17","49725","0.0-9.0-0.2","1eRHo61TOn","5a6cc406d5d4cb0001d664aa","6617fad957f7c6a12ea16e26","6622cee5bcc21ba069af1e80","fixation cross","null","","","","","","","","","","","",""
